Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,processId,resourceCost,resourceId
797,Activity C,cross_trained_employee-000005,2025-04-10 22:27:34.176,2025-04-10 22:59:55.362,Variant 2,2,Activity_1swvhdt,Process_1fs5yg9,8.088275,QBP_DEFAULT_RESOURCE
797,Activity E,cross_trained_employee-000009,2025-04-10 22:59:55.362,2025-04-11 01:04:01.213,Variant 2,2,Activity_0fxu22k,Process_1fs5yg9,31.024379166666666,QBP_DEFAULT_RESOURCE
797,Activity F,cross_trained_employee-000010,2025-04-10 22:59:55.362,2025-04-10 23:56:59.046,Variant 2,2,Activity_1i0xxsy,Process_1fs5yg9,14.26535,QBP_DEFAULT_RESOURCE
797,Activity I,cross_trained_employee-000008,2025-04-11 01:04:01.213,2025-04-11 01:17:29.636,Variant 2,2,Activity_1kt83un,Process_1fs5yg9,3.3684291666666666,QBP_DEFAULT_RESOURCE
797,Activity J,cross_trained_employee-000010,2025-04-11 01:17:29.636,2025-04-11 04:53:03.782,Variant 2,2,Activity_0k8rmwo,Process_1fs5yg9,53.642275,QBP_DEFAULT_RESOURCE
797,End,,2025-04-11 04:53:03.782,2025-04-11 04:53:03.782,Variant 2,2,Event_11w9bbq,Process_1fs5yg9,,
330,Start,,2025-02-11 06:42:00.000,2025-02-11 06:42:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
330,Activity A,cross_trained_employee-000006,2025-02-11 06:42:00.000,2025-02-11 07:33:25.584,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,12.856599999999998,QBP_DEFAULT_RESOURCE
330,Activity B,cross_trained_employee-000009,2025-02-11 07:33:25.584,2025-02-11 09:46:05.883,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,33.1679125,QBP_DEFAULT_RESOURCE
330,Activity C,cross_trained_employee-000007,2025-02-11 09:46:05.883,2025-02-11 10:25:16.025,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,9.792258333333333,QBP_DEFAULT_RESOURCE
330,Activity E,cross_trained_employee-000009,2025-02-11 10:25:16.025,2025-02-11 11:08:08.813,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,10.71995,QBP_DEFAULT_RESOURCE
330,Activity F,cross_trained_employee-000002,2025-02-11 10:25:16.025,2025-02-11 13:40:05.051,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,48.704274999999996,QBP_DEFAULT_RESOURCE
330,Activity I,cross_trained_employee-000009,2025-02-11 13:40:05.051,2025-02-11 14:12:24.981,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,8.083041666666666,QBP_DEFAULT_RESOURCE
330,Activity J,cross_trained_employee-000005,2025-02-11 14:12:24.981,2025-02-11 17:01:54.283,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,42.37209166666667,QBP_DEFAULT_RESOURCE
330,End,,2025-02-11 17:01:54.283,2025-02-11 17:01:54.283,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
713,Start,,2025-03-31 05:30:00.000,2025-03-31 05:30:00.000,Variant 7,7,Event_0frlo4p,Process_1fs5yg9,,
713,Activity A,cross_trained_employee-000009,2025-03-31 05:30:00.000,2025-03-31 10:38:35.196,Variant 7,7,Activity_1b1ad30,Process_1fs5yg9,77.14665,QBP_DEFAULT_RESOURCE
713,Activity D,cross_trained_employee-000003,2025-03-31 10:38:35.196,2025-03-31 10:57:56.114,Variant 7,7,Activity_1eot9rf,Process_1fs5yg9,4.837158333333332,QBP_DEFAULT_RESOURCE
713,Activity G,cross_trained_employee-000002,2025-03-31 10:57:56.114,2025-03-31 10:59:17.462,Variant 7,7,Activity_0oz9vlx,Process_1fs5yg9,0.33895000000000003,QBP_DEFAULT_RESOURCE
713,Activity I,cross_trained_employee-000001,2025-03-31 10:59:17.462,2025-03-31 11:08:42.509,Variant 7,7,Activity_1kt83un,Process_1fs5yg9,2.3543625,QBP_DEFAULT_RESOURCE
713,Activity J,cross_trained_employee-000007,2025-03-31 11:08:42.509,2025-03-31 11:08:50.473,Variant 7,7,Activity_0k8rmwo,Process_1fs5yg9,0.033183333333333336,QBP_DEFAULT_RESOURCE
713,End,,2025-03-31 11:08:50.473,2025-03-31 11:08:50.473,Variant 7,7,Event_11w9bbq,Process_1fs5yg9,,
440,Start,,2025-02-25 00:55:00.000,2025-02-25 00:55:00.000,Variant 5,5,Event_0frlo4p,Process_1fs5yg9,,
440,Activity A,cross_trained_employee-000003,2025-02-25 00:55:00.000,2025-02-25 01:07:49.831,Variant 5,5,Activity_1b1ad30,Process_1fs5yg9,2.9576291666666665,QBP_DEFAULT_RESOURCE
440,Activity D,cross_trained_employee-000010,2025-02-25 01:07:49.831,2025-02-25 02:30:54.023,Variant 5,5,Activity_1eot9rf,Process_1fs5yg9,20.767466666666667,QBP_DEFAULT_RESOURCE
440,Activity H,cross_trained_employee-000009,2025-02-25 02:30:54.023,2025-02-25 07:33:44.198,Variant 5,5,Activity_1xsbmdj,Process_1fs5yg9,75.7090625,QBP_DEFAULT_RESOURCE
440,Activity I,cross_trained_employee-000008,2025-02-25 07:33:44.198,2025-02-25 10:01:00.025,Variant 5,5,Activity_1kt83un,Process_1fs5yg9,36.81594583333333,QBP_DEFAULT_RESOURCE
440,Activity J,cross_trained_employee-000003,2025-02-25 10:01:00.025,2025-02-25 12:36:58.455,Variant 5,5,Activity_0k8rmwo,Process_1fs5yg9,38.993458333333336,QBP_DEFAULT_RESOURCE
440,End,,2025-02-25 12:36:58.455,2025-02-25 12:36:58.455,Variant 5,5,Event_11w9bbq,Process_1fs5yg9,,
451,Start,,2025-02-26 09:57:00.000,2025-02-26 09:57:00.000,Variant 12,12,Event_0frlo4p,Process_1fs5yg9,,
451,Activity A,cross_trained_employee-000003,2025-02-26 09:57:00.000,2025-02-26 10:33:21.828,Variant 12,12,Activity_1b1ad30,Process_1fs5yg9,9.09095,QBP_DEFAULT_RESOURCE
451,Activity D,cross_trained_employee-000005,2025-02-26 10:33:21.828,2025-02-26 11:58:23.933,Variant 12,12,Activity_1eot9rf,Process_1fs5yg9,21.258770833333333,QBP_DEFAULT_RESOURCE
451,Activity G,cross_trained_employee-000004,2025-02-26 11:58:23.933,2025-02-26 15:48:05.415,Variant 12,12,Activity_0oz9vlx,Process_1fs5yg9,57.42284166666667,QBP_DEFAULT_RESOURCE
451,Activity J,cross_trained_employee-000001,2025-02-26 15:48:05.415,2025-02-26 19:52:04.572,Variant 12,12,Activity_0k8rmwo,Process_1fs5yg9,60.99648749999999,QBP_DEFAULT_RESOURCE
451,End,,2025-02-26 19:52:04.572,2025-02-26 19:52:04.572,Variant 12,12,Event_11w9bbq,Process_1fs5yg9,,
950,Start,,2025-04-29 20:59:00.000,2025-04-29 20:59:00.000,Variant 1,1,Event_0frlo4p,Process_1fs5yg9,,
950,Activity A,cross_trained_employee-000007,2025-04-29 20:59:00.000,2025-04-29 23:53:45.479,Variant 1,1,Activity_1b1ad30,Process_1fs5yg9,43.68949583333333,QBP_DEFAULT_RESOURCE
950,Activity B,cross_trained_employee-000006,2025-04-29 23:53:45.479,2025-04-30 00:26:09.406,Variant 1,1,Activity_0ostlyd,Process_1fs5yg9,8.099695833333334,QBP_DEFAULT_RESOURCE
950,Activity C,cross_trained_employee-000008,2025-04-30 00:26:09.406,2025-04-30 09:33:49.658,Variant 1,1,Activity_1swvhdt,Process_1fs5yg9,136.66771666666668,QBP_DEFAULT_RESOURCE
950,Activity E,cross_trained_employee-000005,2025-04-30 09:33:49.658,2025-04-30 12:30:39.656,Variant 1,1,Activity_0fxu22k,Process_1fs5yg9,44.208325,QBP_DEFAULT_RESOURCE
950,Activity F,cross_trained_employee-000009,2025-04-30 09:33:49.658,2025-04-30 11:03:43.944,Variant 1,1,Activity_1i0xxsy,Process_1fs5yg9,22.47619166666667,QBP_DEFAULT_RESOURCE
950,Activity J,cross_trained_employee-000009,2025-04-30 12:30:39.656,2025-04-30 17:02:15.364,Variant 1,1,Activity_0k8rmwo,Process_1fs5yg9,67.89878333333333,QBP_DEFAULT_RESOURCE
950,End,,2025-04-30 17:02:15.364,2025-04-30 17:02:15.364,Variant 1,1,Event_11w9bbq,Process_1fs5yg9,,
454,Start,,2025-02-26 18:57:00.000,2025-02-26 18:57:00.000,Variant 8,8,Event_0frlo4p,Process_1fs5yg9,,
454,Activity A,cross_trained_employee-000006,2025-02-26 18:57:00.000,2025-02-26 20:12:39.067,Variant 8,8,Activity_1b1ad30,Process_1fs5yg9,18.912779166666667,QBP_DEFAULT_RESOURCE
454,Activity B,cross_trained_employee-000003,2025-02-26 20:12:39.067,2025-02-26 21:43:47.704,Variant 8,8,Activity_0ostlyd,Process_1fs5yg9,22.785987499999997,QBP_DEFAULT_RESOURCE
454,Activity D,cross_trained_employee-000009,2025-02-26 21:43:47.704,2025-02-27 01:03:56.208,Variant 8,8,Activity_1eot9rf,Process_1fs5yg9,49.78543333333333,QBP_DEFAULT_RESOURCE
454,Activity G,cross_trained_employee-000001,2025-02-27 01:03:56.208,2025-02-27 04:49:24.125,Variant 8,8,Activity_0oz9vlx,Process_1fs5yg9,56.36632083333333,QBP_DEFAULT_RESOURCE
454,Activity J,cross_trained_employee-000005,2025-02-27 04:49:24.125,2025-02-27 07:27:31.622,Variant 8,8,Activity_0k8rmwo,Process_1fs5yg9,39.531237499999996,QBP_DEFAULT_RESOURCE
454,End,,2025-02-27 07:27:31.622,2025-02-27 07:27:31.622,Variant 8,8,Event_11w9bbq,Process_1fs5yg9,,
837,Start,,2025-04-15 17:45:00.000,2025-04-15 17:45:00.000,Variant 6,6,Event_0frlo4p,Process_1fs5yg9,,
837,Activity A,cross_trained_employee-000002,2025-04-15 17:45:00.000,2025-04-15 19:49:50.466,Variant 6,6,Activity_1b1ad30,Process_1fs5yg9,31.210275000000003,QBP_DEFAULT_RESOURCE
837,Activity B,cross_trained_employee-000009,2025-04-15 19:49:50.466,2025-04-15 21:43:58.088,Variant 6,6,Activity_0ostlyd,Process_1fs5yg9,28.531758333333332,QBP_DEFAULT_RESOURCE
837,Activity D,cross_trained_employee-000002,2025-04-15 21:43:58.088,2025-04-15 22:05:59.350,Variant 6,6,Activity_1eot9rf,Process_1fs5yg9,5.505258333333334,QBP_DEFAULT_RESOURCE
837,Activity G,cross_trained_employee-000006,2025-04-15 22:05:59.350,2025-04-15 22:11:36.818,Variant 6,6,Activity_0oz9vlx,Process_1fs5yg9,1.4061166666666667,QBP_DEFAULT_RESOURCE
837,Activity I,cross_trained_employee-000009,2025-04-15 22:11:36.818,2025-04-16 01:16:33.495,Variant 6,6,Activity_1kt83un,Process_1fs5yg9,46.236154166666665,QBP_DEFAULT_RESOURCE
837,Activity J,cross_trained_employee-000004,2025-04-16 01:16:33.495,2025-04-16 04:04:38.764,Variant 6,6,Activity_0k8rmwo,Process_1fs5yg9,41.77195416666667,QBP_DEFAULT_RESOURCE
837,End,,2025-04-16 04:04:38.764,2025-04-16 04:04:38.764,Variant 6,6,Event_11w9bbq,Process_1fs5yg9,,
826,Start,,2025-04-14 08:44:00.000,2025-04-14 08:44:00.000,Variant 2,2,Event_0frlo4p,Process_1fs5yg9,,
826,Activity A,cross_trained_employee-000007,2025-04-14 08:44:00.000,2025-04-14 10:19:06.509,Variant 2,2,Activity_1b1ad30,Process_1fs5yg9,23.77712083333333,QBP_DEFAULT_RESOURCE
826,Activity C,cross_trained_employee-000002,2025-04-14 10:19:06.509,2025-04-14 13:56:39.291,Variant 2,2,Activity_1swvhdt,Process_1fs5yg9,54.38659166666666,QBP_DEFAULT_RESOURCE
826,Activity E,cross_trained_employee-000007,2025-04-14 13:56:39.291,2025-04-14 14:38:47.459,Variant 2,2,Activity_0fxu22k,Process_1fs5yg9,10.534033333333335,QBP_DEFAULT_RESOURCE
826,Activity F,cross_trained_employee-000010,2025-04-14 13:56:39.291,2025-04-14 15:51:08.360,Variant 2,2,Activity_1i0xxsy,Process_1fs5yg9,28.621120833333336,QBP_DEFAULT_RESOURCE
826,Activity I,cross_trained_employee-000009,2025-04-14 15:51:08.360,2025-04-14 20:18:47.337,Variant 2,2,Activity_1kt83un,Process_1fs5yg9,66.91240416666666,QBP_DEFAULT_RESOURCE
826,Activity J,cross_trained_employee-000005,2025-04-14 20:18:47.337,2025-04-14 20:48:43.217,Variant 2,2,Activity_0k8rmwo,Process_1fs5yg9,7.482833333333334,QBP_DEFAULT_RESOURCE
826,End,,2025-04-14 20:48:43.217,2025-04-14 20:48:43.217,Variant 2,2,Event_11w9bbq,Process_1fs5yg9,,
445,Start,,2025-02-25 15:56:00.000,2025-02-25 15:56:00.000,Variant 5,5,Event_0frlo4p,Process_1fs5yg9,,
445,Activity A,cross_trained_employee-000001,2025-02-25 15:56:00.000,2025-02-25 17:25:18.130,Variant 5,5,Activity_1b1ad30,Process_1fs5yg9,22.325541666666666,QBP_DEFAULT_RESOURCE
445,Activity D,cross_trained_employee-000003,2025-02-25 17:25:18.130,2025-02-25 23:02:49.640,Variant 5,5,Activity_1eot9rf,Process_1fs5yg9,84.38129166666666,QBP_DEFAULT_RESOURCE
445,Activity H,cross_trained_employee-000005,2025-02-25 23:02:49.640,2025-02-25 23:30:11.992,Variant 5,5,Activity_1xsbmdj,Process_1fs5yg9,6.843133333333334,QBP_DEFAULT_RESOURCE
445,Activity I,cross_trained_employee-000003,2025-02-25 23:30:11.992,2025-02-26 05:16:49.935,Variant 5,5,Activity_1kt83un,Process_1fs5yg9,86.40809583333333,QBP_DEFAULT_RESOURCE
445,Activity J,cross_trained_employee-000007,2025-02-26 05:16:49.935,2025-02-26 11:09:16.834,Variant 5,5,Activity_0k8rmwo,Process_1fs5yg9,88.11207916666667,QBP_DEFAULT_RESOURCE
445,End,,2025-02-26 11:09:16.834,2025-02-26 11:09:16.834,Variant 5,5,Event_11w9bbq,Process_1fs5yg9,,
7,Start,,2025-01-01 21:01:00.000,2025-01-01 21:01:00.000,Variant 9,9,Event_0frlo4p,Process_1fs5yg9,,
7,Activity A,cross_trained_employee-000003,2025-01-01 21:01:00.000,2025-01-02 03:29:40.395,Variant 9,9,Activity_1b1ad30,Process_1fs5yg9,96.9183125,QBP_DEFAULT_RESOURCE
7,Activity D,cross_trained_employee-000007,2025-01-02 03:29:40.395,2025-01-02 11:07:30.769,Variant 9,9,Activity_1eot9rf,Process_1fs5yg9,114.45989166666666,QBP_DEFAULT_RESOURCE
7,Activity H,cross_trained_employee-000009,2025-01-02 11:07:30.769,2025-01-02 17:19:35.050,Variant 9,9,Activity_1xsbmdj,Process_1fs5yg9,93.01783749999998,QBP_DEFAULT_RESOURCE
7,Activity J,cross_trained_employee-000004,2025-01-02 17:19:35.050,2025-01-03 00:34:19.497,Variant 9,9,Activity_0k8rmwo,Process_1fs5yg9,108.68519583333334,QBP_DEFAULT_RESOURCE
7,End,,2025-01-03 00:34:19.497,2025-01-03 00:34:19.497,Variant 9,9,Event_11w9bbq,Process_1fs5yg9,,
324,Start,,2025-02-10 12:41:00.000,2025-02-10 12:41:00.000,Variant 10,10,Event_0frlo4p,Process_1fs5yg9,,
324,Activity A,cross_trained_employee-000009,2025-02-10 12:41:00.000,2025-02-10 13:26:56.716,Variant 10,10,Activity_1b1ad30,Process_1fs5yg9,11.486316666666665,QBP_DEFAULT_RESOURCE
324,Activity B,cross_trained_employee-000006,2025-02-10 13:26:56.716,2025-02-10 17:31:48.257,Variant 10,10,Activity_0ostlyd,Process_1fs5yg9,61.214754166666665,QBP_DEFAULT_RESOURCE
324,Activity D,cross_trained_employee-000009,2025-02-10 17:31:48.257,2025-02-10 22:02:29.109,Variant 10,10,Activity_1eot9rf,Process_1fs5yg9,67.67021666666666,QBP_DEFAULT_RESOURCE
324,Activity H,cross_trained_employee-000007,2025-02-10 22:02:29.109,2025-02-11 08:35:27.212,Variant 10,10,Activity_1xsbmdj,Process_1fs5yg9,157.99209583333334,QBP_DEFAULT_RESOURCE
324,Activity I,cross_trained_employee-000006,2025-02-11 08:35:27.212,2025-02-11 10:30:29.470,Variant 10,10,Activity_1kt83un,Process_1fs5yg9,28.759408333333333,QBP_DEFAULT_RESOURCE
324,Activity J,cross_trained_employee-000008,2025-02-11 10:30:29.470,2025-02-11 14:11:25.133,Variant 10,10,Activity_0k8rmwo,Process_1fs5yg9,55.23192916666667,QBP_DEFAULT_RESOURCE
324,End,,2025-02-11 14:11:25.133,2025-02-11 14:11:25.133,Variant 10,10,Event_11w9bbq,Process_1fs5yg9,,
327,Start,,2025-02-10 21:41:00.000,2025-02-10 21:41:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
327,Activity A,cross_trained_employee-000010,2025-02-10 21:41:00.000,2025-02-11 03:07:30.111,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,81.37546250000001,QBP_DEFAULT_RESOURCE
327,Activity B,cross_trained_employee-000005,2025-02-11 03:07:30.111,2025-02-11 04:30:10.219,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,20.667116666666665,QBP_DEFAULT_RESOURCE
327,Activity C,cross_trained_employee-000010,2025-02-11 04:30:10.219,2025-02-11 06:59:17.981,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,37.282341666666674,QBP_DEFAULT_RESOURCE
327,Activity E,cross_trained_employee-000003,2025-02-11 06:59:17.981,2025-02-11 07:10:15.188,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,2.7383625,QBP_DEFAULT_RESOURCE
327,Activity F,cross_trained_employee-000002,2025-02-11 06:59:17.981,2025-02-11 08:05:20.420,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,16.5101625,QBP_DEFAULT_RESOURCE
327,Activity I,cross_trained_employee-000010,2025-02-11 08:05:20.420,2025-02-11 08:59:06.682,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,13.442758333333334,QBP_DEFAULT_RESOURCE
327,Activity J,cross_trained_employee-000002,2025-02-11 08:59:06.682,2025-02-11 09:47:04.559,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,11.991154166666666,QBP_DEFAULT_RESOURCE
327,End,,2025-02-11 09:47:04.559,2025-02-11 09:47:04.559,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
338,Start,,2025-02-12 06:43:00.000,2025-02-12 06:43:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
338,Activity A,cross_trained_employee-000009,2025-02-12 06:43:00.000,2025-02-12 07:07:28.991,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,6.120795833333332,QBP_DEFAULT_RESOURCE
338,Activity B,cross_trained_employee-000010,2025-02-12 07:07:28.991,2025-02-12 08:52:41.240,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,26.3010375,QBP_DEFAULT_RESOURCE
338,Activity C,cross_trained_employee-000009,2025-02-12 08:52:41.240,2025-02-12 09:21:52.345,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,7.296270833333334,QBP_DEFAULT_RESOURCE
338,Activity E,cross_trained_employee-000002,2025-02-12 09:21:52.345,2025-02-12 10:15:55.387,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,13.512675,QBP_DEFAULT_RESOURCE
338,Activity F,cross_trained_employee-000010,2025-02-12 09:21:52.345,2025-02-12 11:09:07.049,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,26.811266666666665,QBP_DEFAULT_RESOURCE
338,Activity I,cross_trained_employee-000003,2025-02-12 11:09:07.049,2025-02-12 11:28:18.440,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,4.797462500000001,QBP_DEFAULT_RESOURCE
338,Activity J,cross_trained_employee-000002,2025-02-12 11:28:18.440,2025-02-12 12:28:43.089,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,15.102704166666667,QBP_DEFAULT_RESOURCE
338,End,,2025-02-12 12:28:43.089,2025-02-12 12:28:43.089,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
823,Start,,2025-04-13 23:43:00.000,2025-04-13 23:43:00.000,Variant 6,6,Event_0frlo4p,Process_1fs5yg9,,
823,Activity A,cross_trained_employee-000005,2025-04-13 23:43:00.000,2025-04-14 01:27:25.498,Variant 6,6,Activity_1b1ad30,Process_1fs5yg9,26.106241666666666,QBP_DEFAULT_RESOURCE
823,Activity B,cross_trained_employee-000001,2025-04-14 01:27:25.498,2025-04-14 01:46:13.175,Variant 6,6,Activity_0ostlyd,Process_1fs5yg9,4.698654166666667,QBP_DEFAULT_RESOURCE
823,Activity D,cross_trained_employee-000009,2025-04-14 01:46:13.175,2025-04-14 01:58:50.515,Variant 6,6,Activity_1eot9rf,Process_1fs5yg9,3.1555833333333334,QBP_DEFAULT_RESOURCE
823,Activity G,cross_trained_employee-000010,2025-04-14 01:58:50.515,2025-04-14 03:34:36.254,Variant 6,6,Activity_0oz9vlx,Process_1fs5yg9,23.690579166666666,QBP_DEFAULT_RESOURCE
823,Activity I,cross_trained_employee-000006,2025-04-14 03:34:36.254,2025-04-14 19:30:18.362,Variant 6,6,Activity_1kt83un,Process_1fs5yg9,238.92545,QBP_DEFAULT_RESOURCE
823,Activity J,cross_trained_employee-000004,2025-04-14 19:30:18.362,2025-04-14 20:59:29.205,Variant 6,6,Activity_0k8rmwo,Process_1fs5yg9,22.295179166666667,QBP_DEFAULT_RESOURCE
823,End,,2025-04-14 20:59:29.205,2025-04-14 20:59:29.205,Variant 6,6,Event_11w9bbq,Process_1fs5yg9,,
834,Start,,2025-04-15 08:45:00.000,2025-04-15 08:45:00.000,Variant 8,8,Event_0frlo4p,Process_1fs5yg9,,
834,Activity A,cross_trained_employee-000007,2025-04-15 08:45:00.000,2025-04-15 09:47:13.559,Variant 8,8,Activity_1b1ad30,Process_1fs5yg9,15.556495833333335,QBP_DEFAULT_RESOURCE
834,Activity B,cross_trained_employee-000008,2025-04-15 09:47:13.559,2025-04-15 10:08:08.973,Variant 8,8,Activity_0ostlyd,Process_1fs5yg9,5.2308916666666665,QBP_DEFAULT_RESOURCE
834,Activity D,cross_trained_employee-000004,2025-04-15 10:08:08.973,2025-04-15 11:23:11.045,Variant 8,8,Activity_1eot9rf,Process_1fs5yg9,18.758633333333332,QBP_DEFAULT_RESOURCE
834,Activity G,cross_trained_employee-000007,2025-04-15 11:23:11.045,2025-04-15 20:20:51.862,Variant 8,8,Activity_0oz9vlx,Process_1fs5yg9,134.42007083333334,QBP_DEFAULT_RESOURCE
834,Activity J,cross_trained_employee-000005,2025-04-15 20:20:51.862,2025-04-15 21:47:38.006,Variant 8,8,Activity_0k8rmwo,Process_1fs5yg9,21.69226666666667,QBP_DEFAULT_RESOURCE
834,End,,2025-04-15 21:47:38.006,2025-04-15 21:47:38.006,Variant 8,8,Event_11w9bbq,Process_1fs5yg9,,
91,Start,,2025-01-12 09:12:00.000,2025-01-12 09:12:00.000,Variant 1,1,Event_0frlo4p,Process_1fs5yg9,,
91,Activity A,cross_trained_employee-000007,2025-01-12 09:12:00.000,2025-01-12 18:18:50.994,Variant 1,1,Activity_1b1ad30,Process_1fs5yg9,136.71247499999998,QBP_DEFAULT_RESOURCE
91,Activity B,cross_trained_employee-000002,2025-01-12 18:18:50.994,2025-01-12 23:55:31.840,Variant 1,1,Activity_0ostlyd,Process_1fs5yg9,84.17019166666667,QBP_DEFAULT_RESOURCE
91,Activity C,cross_trained_employee-000003,2025-01-12 23:55:31.840,2025-01-13 11:37:12.802,Variant 1,1,Activity_1swvhdt,Process_1fs5yg9,175.170675,QBP_DEFAULT_RESOURCE
91,Activity E,cross_trained_employee-000010,2025-01-13 11:37:12.802,2025-01-13 12:27:11.674,Variant 1,1,Activity_0fxu22k,Process_1fs5yg9,12.495299999999999,QBP_DEFAULT_RESOURCE
91,Activity F,cross_trained_employee-000005,2025-01-13 11:37:12.802,2025-01-13 16:42:55.313,Variant 1,1,Activity_1i0xxsy,Process_1fs5yg9,76.42712916666666,QBP_DEFAULT_RESOURCE
91,Activity J,cross_trained_employee-000001,2025-01-13 16:42:55.313,2025-01-13 17:18:55.420,Variant 1,1,Activity_0k8rmwo,Process_1fs5yg9,9.000445833333334,QBP_DEFAULT_RESOURCE
91,End,,2025-01-13 17:18:55.420,2025-01-13 17:18:55.420,Variant 1,1,Event_11w9bbq,Process_1fs5yg9,,
575,Start,,2025-03-13 22:12:00.000,2025-03-13 22:12:00.000,Variant 9,9,Event_0frlo4p,Process_1fs5yg9,,
575,Activity A,cross_trained_employee-000007,2025-03-13 22:12:00.000,2025-03-14 00:25:06.808,Variant 9,9,Activity_1b1ad30,Process_1fs5yg9,33.27836666666666,QBP_DEFAULT_RESOURCE
575,Activity D,cross_trained_employee-000006,2025-03-14 00:25:06.808,2025-03-14 00:27:02.336,Variant 9,9,Activity_1eot9rf,Process_1fs5yg9,0.48136666666666666,QBP_DEFAULT_RESOURCE
575,Activity H,cross_trained_employee-000008,2025-03-14 00:27:02.336,2025-03-14 00:31:31.299,Variant 9,9,Activity_1xsbmdj,Process_1fs5yg9,1.1206791666666667,QBP_DEFAULT_RESOURCE
575,Activity J,cross_trained_employee-000002,2025-03-14 00:31:31.299,2025-03-14 01:30:46.382,Variant 9,9,Activity_0k8rmwo,Process_1fs5yg9,14.562845833333334,QBP_DEFAULT_RESOURCE
575,End,,2025-03-14 01:30:46.382,2025-03-14 01:30:46.382,Variant 9,9,Event_11w9bbq,Process_1fs5yg9,,
555,Start,,2025-03-11 10:10:00.000,2025-03-11 10:10:00.000,Variant 4,4,Event_0frlo4p,Process_1fs5yg9,,
555,Activity A,cross_trained_employee-000007,2025-03-11 10:10:00.000,2025-03-11 10:55:09.740,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,11.290583333333332,QBP_DEFAULT_RESOURCE
555,Activity C,cross_trained_employee-000005,2025-03-11 10:55:09.740,2025-03-11 12:22:26.426,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,21.819525,QBP_DEFAULT_RESOURCE
555,Activity E,cross_trained_employee-000010,2025-03-11 12:22:26.426,2025-03-11 16:32:59.191,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,62.63652083333333,QBP_DEFAULT_RESOURCE
555,Activity F,cross_trained_employee-000007,2025-03-11 12:22:26.426,2025-03-11 12:24:16.152,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,0.4571916666666666,QBP_DEFAULT_RESOURCE
555,Activity J,cross_trained_employee-000006,2025-03-11 16:32:59.191,2025-03-11 22:16:58.714,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,85.9980125,QBP_DEFAULT_RESOURCE
555,End,,2025-03-11 22:16:58.714,2025-03-11 22:16:58.714,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
94,Start,,2025-01-12 18:12:00.000,2025-01-12 18:12:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
